Audit_Action,time_segment_key,myemployee_key,Duration,start_day,start_time
Change,545251,10897,6.80000,0.5,0.98078525
Add,666354,10037,6.00000,0.0,0.55557024
Add,666356,12099,8.00000,0.5,0.8660254
Change,666355,12180,10.75000,0.8660254,0.9659258
Change,666356,12099,8.00000,0.8660254,0.8660254
Change,666351,8875,8.50000,1.0,0.9469301
Change,666352,8875,8.25000,0.8660254,0.9469301
Add,666357,9502,0.50000,1.0,0.9238795
Change,666356,12099,8.00000,0.5,0.8660254
Add,666358,12099,8.00000,0.8660254,0.8660254
Add,666359,12099,8.00000,1.0,0.8660254
Change,666347,8875,9.00000,0.5,0.9469301
Add,666360,4005,0.75000,1.0,0.9469301
Change,666350,8875,9.00000,0.8660254,0.9469301
Add,666361,5379,6.50000,0.5,0.8660254
Add,666362,9502,0.50000,1.0,0.99785894
Add,666363,5379,6.50000,0.8660254,0.8660254
Change,666351,8875,8.25000,1.0,0.9469301
Change,666363,5379,7.25000,0.8660254,0.8660254
Add,666400,3086,9.00000,0.8660254,0.8660254
Change,666375,10037,8.25000,0.5,0.9659258
Change,666372,10037,6.00000,0.8660254,0.7933533
Change,666370,10037,0.50000,0.0,0.8660254
Change,666354,10037,6.00000,0.0,0.55557024
Change,666366,10037,4.75000,0.8660254,0.70710677
Change,666007,9496,0.75000,1.0,0.9951847
Change,666007,9496,1.00000,1.0,0.9951847
Add,666096,3139,7.00000,0.8660254,0.9238795
Add,666097,3139,7.00000,0.8660254,0.9238795
Change,666096,3139,7.00000,0.5,0.9238795
Change,666096,3139,6.50000,0.5,0.99785894
Change,666096,3139,6.50000,0.5,0.99785894
Change,666097,3139,7.00000,0.8660254,0.9238795
Change,666179,4176,7.75000,1.0,0.9994646
Add,666180,11398,11.25000,0.5,0.9713421
Change,666111,12732,5.00000,0.5,0.9238795
Change,666112,12732,1.16667,0.8660254,0.6593458
Change,666113,12732,0.75000,0.5,0.55557024
Change,664293,11907,8.25000,1.0,0.97387695
Change,666122,6061,9.25000,0.5,0.7933533
Change,666123,9416,9.16667,0.0,0.9469301
Change,666124,7528,8.00000,0.8660254,0.7933533
Change,666125,7528,8.50000,1.0,0.9238795
Change,666126,7528,8.75000,0.8660254,0.9238795
Change,666127,7528,2.50000,0.0,0.9238795
Add,666182,7528,2.00000,0.0,0.7518398
Change,666128,7528,9.75000,0.8660254,0.7933533
Change,535359,10821,4.50000,0.5,0.99785894
Add,666183,7528,9.75000,0.5,0.9659258
Change,666183,7528,5.00000,0.5,0.9659258
Add,666204,8262,4.50000,0.0,0.7933533
Add,666203,8262,3.00000,0.8660254,0.7933533
Add,666202,8419,3.00000,0.8660254,0.9238795
Add,666201,8419,7.25000,0.0,0.8314696
Add,666200,8419,8.00000,0.8660254,0.8314696
Add,666199,8419,9.00000,1.0,0.8314696
Add,666198,8419,2.75000,0.8660254,0.8314696
Add,666197,8419,5.00000,1.2246469E-16,0.98078525
Add,666196,3736,7.50000,0.8660254,0.6593458
Add,666195,3736,5.00000,0.0,0.7933533
Add,666194,3736,6.50000,0.8660254,0.6593458
Add,666193,3736,8.00000,1.2246469E-16,1.0
Add,666192,8669,9.00000,0.8660254,1.0
Add,666191,8669,7.50000,0.0,0.9238795
Add,666190,8669,8.50000,0.8660254,1.0
Add,666189,8669,7.50000,1.0,0.9659258
Add,666188,8669,9.00000,1.2246469E-16,1.0
Add,666187,443,5.50000,0.5,0.6593458
Add,666186,5879,6.00000,0.0,0.6593458
Add,666185,5879,3.50000,1.0,0.6593458
Add,666184,5879,5.00000,1.2246469E-16,0.6593458
Add,666205,3805,1.50000,1.0,0.8819213
Add,666206,12882,2.00000,0.8660254,0.70710677
Change,666205,3805,3.75000,1.0,0.8819213
Add,666207,3805,1.00000,1.0,0.9914449
Change,666184,5879,5.00000,1.2246469E-16,0.6593458
Change,666129,7529,9.50000,0.5,0.7933533
Change,666130,7529,10.00000,0.8660254,0.7933533
Change,663486,5879,8.00000,1.0,0.9238795
Change,535357,10821,5.00000,0.8660254,0.99785894
Change,666131,7529,9.75000,1.0,0.7933533
Change,666207,3805,1.00000,1.0,0.9914449
Change,666185,5879,3.50000,1.0,0.6593458
Change,666205,3805,2.75000,1.0,0.8819213
Change,664317,8448,8.00000,0.0,0.98078525
Add,666098,12333,0.50000,1.0,0.9659258
Change,666098,12333,0.25000,1.0,0.9659258
Add,666099,12333,0.25000,1.0,0.9951847
Add,666100,12333,1.00000,1.0,0.99785894
Add,666101,3100,7.00000,0.8660254,0.9238795
Add,666177,9413,9.00000,0.8660254,0.98078525
Add,666176,9413,9.50000,0.0,0.7933533
Add,666175,9413,9.50000,0.8660254,0.8660254
Add,666174,9413,9.00000,1.0,0.7933533
Add,666173,9413,9.00000,0.8660254,0.7933533
Add,666172,8663,6.50000,0.0,0.93590593
Add,666171,8663,7.75000,0.8660254,0.93590593
Add,666170,8663,5.25000,1.0,0.9951847
Add,666169,8663,7.25000,0.8660254,0.98078525
Add,666168,8663,7.50000,0.5,0.93590593
Add,666167,5866,2.50000,0.5,0.9238795
Add,666166,6062,12.50000,0.5,0.7933533
Add,666165,6062,12.58333,0.8660254,0.7933533
Add,666164,6062,12.08333,0.0,0.7933533
Add,666163,6060,8.75000,0.0,0.95694035
Add,666162,6060,9.25000,0.8660254,0.95694035
Add,666161,6060,7.75000,1.0,0.7933533
Add,666160,6060,10.00000,0.8660254,0.7933533
Add,666159,6060,10.25000,0.5,0.7933533
Add,666158,8590,7.75000,0.0,0.99904823
Add,666157,8590,7.00000,0.8660254,0.99904823
Add,666156,8590,7.66667,1.0,0.99785894
Add,666155,8590,7.50000,0.8660254,0.97387695
Add,666154,8590,7.91667,0.5,0.96004987
Add,666153,11581,12.50000,0.5,0.6087614
Add,666152,11581,13.50000,0.8660254,0.6087614
Add,666151,11581,11.00000,0.0,0.6087614
Add,666150,11581,9.00000,0.8660254,0.6087614
Add,666149,11581,11.33333,0.5,0.6087614
Add,666148,12005,10.16667,0.5,0.7933533
Add,666147,12005,7.00000,0.8660254,0.8660254
Add,666146,12005,9.33333,1.0,0.8660254
Add,666145,12005,8.00000,0.8660254,0.9238795
Add,666144,12005,8.16667,0.5,0.9238795
Add,666143,12004,5.00000,0.8660254,0.8660254
Add,666142,12004,4.00000,0.0,0.9914449
Add,666141,6071,5.50000,0.8660254,0.9238795
Add,666140,6071,5.25000,1.0,0.84920216
Add,666139,6071,5.25000,0.8660254,0.9238795
Add,666138,6071,5.25000,0.5,0.9238795
Add,666137,9418,9.00000,0.5,0.7933533
Add,666136,9418,7.75000,0.8660254,0.9238795
Add,666135,6073,7.50000,0.5,0.8660254
Add,666134,6073,5.58333,0.8660254,0.8660254
Add,666133,7529,7.75000,0.0,0.7933533
Add,666132,7529,9.00000,0.8660254,0.7933533
Add,666131,7529,7.50000,1.0,0.7933533
Add,666130,7529,10.00000,0.8660254,0.7933533
Add,666129,7529,10.00000,0.5,0.8819213
Add,666128,7528,10.50000,0.8660254,0.7933533
Add,666127,7528,8.83333,0.0,0.98078525
Add,666126,7528,8.50000,0.8660254,0.9238795
Add,666125,7528,8.33333,1.0,0.9238795
Add,666124,7528,7.00000,0.8660254,0.8660254
Add,666123,9416,9.16667,0.0,0.9469301
Add,666122,6061,8.16667,0.5,0.7933533
Add,666121,12131,4.50000,0.5,0.9866433
Add,666120,11854,8.50000,0.8660254,0.7933533
Add,666119,11854,8.83333,0.0,0.98078525
Add,666118,8676,9.00000,0.5,0.89687276
Add,666117,8676,10.25000,0.8660254,0.89687276
Add,666116,8676,9.25000,0.0,0.8314696
Add,666115,8676,9.25000,0.8660254,0.89687276
Add,666114,8676,8.25000,1.0,0.70710677
Add,666113,12732,2.00000,0.5,0.55557024
Add,666112,12732,2.33333,0.8660254,0.55557024
Add,666111,12732,5.00000,0.5,0.9238795
Add,666110,11398,11.00000,0.8660254,0.7933533
Add,666109,11398,10.50000,1.0,0.7933533
Add,666108,11398,11.25000,0.8660254,0.7933533
Add,666107,11398,11.66667,0.5,0.7933533
Add,666106,8924,1.58333,0.0,0.36243805
Add,666105,8924,1.50000,0.8660254,0.48098877
Add,666104,8924,1.41667,1.0,0.7933533
Add,666103,8924,1.33333,0.8660254,0.62592345
Add,666102,8924,1.58333,0.5,0.60007125
Add,666178,3100,7.00000,0.5,0.9238795
Change,666178,3100,6.50000,0.5,0.99785894
Change,666178,3100,6.50000,0.5,0.99785894
Change,666101,3100,7.00000,0.8660254,0.9238795
Change,666102,8924,1.50000,0.5,0.6675077
Change,666103,8924,1.50000,0.8660254,0.60007125
Change,666104,8924,1.41667,1.0,0.7933533
Change,666105,8924,1.50000,0.8660254,0.48098877
Change,660679,7912,8.00000,1.0,0.98078525
Change,660678,7912,7.50000,0.8660254,0.9238795
Change,660677,7912,7.75000,0.5,0.9994646
Change,666106,8924,1.75000,0.0,0.41270703
Change,666107,11398,11.41667,0.5,0.7933533
Change,666108,11398,11.00000,0.8660254,0.7933533
Change,666109,11398,11.00000,1.0,0.7933533
Change,666110,11398,11.25000,0.8660254,0.7933533
Add,666179,4176,7.50000,1.0,0.9994646
Change,666180,11398,4.00000,0.5,0.9659258
Add,666181,11398,4.00000,0.8660254,0.9785989
Change,665960,9932,1.75000,1.0,0.99785894
Change,663761,9932,4.00000,1.0,0.98078525
Change,666113,12732,2.75000,0.5,0.55557024
Change,537855,10821,4.25000,1.0,0.9951847
Change,537854,10821,4.75000,0.0,0.99785894
Change,666114,8676,11.00000,1.0,0.8314696
Change,666115,8676,12.00000,0.8660254,0.8314696
Change,666116,8676,9.75000,0.0,0.72986406
Change,666117,8676,10.25000,0.8660254,0.89687276
Change,535358,10821,4.00000,0.5,0.99785894
Change,666118,8676,9.00000,0.5,0.89687276
Change,666081,4526,1.75000,1.0,0.97387695
Change,535359,10821,4.75000,0.5,0.99785894
Change,666081,4526,2.00000,1.0,0.97387695
Change,666119,11854,8.83333,0.8660254,0.98285496
Change,664290,11907,8.25000,0.0,0.9994646
Change,666119,11854,8.00000,0.8660254,0.9238795
Change,666120,11854,8.50000,0.0,0.9899621
Change,666120,11854,8.91667,0.0,0.98078525
Change,666207,3805,1.00000,1.0,0.9659258
Change,666186,5879,6.00000,0.0,0.6593458
Add,666208,3803,0.25000,1.0,0.98078525
Change,666132,7529,9.50000,0.8660254,0.7933533
Change,666207,3805,1.50000,1.0,0.9659258
Change,666207,3805,1.50000,1.0,0.9659258
Change,666207,3805,1.75000,1.0,0.9659258
Change,666133,7529,9.00000,0.0,0.7933533
Add,666209,3803,2.50000,1.0,0.99785894
Change,663486,5879,10.00000,1.0,0.9238795
Change,666209,3803,2.25000,1.0,0.99785894
Change,663488,5879,10.50000,0.0,0.89687276
Change,666209,3803,2.25000,1.0,0.99785894
Change,666134,6073,7.58333,0.8660254,0.8660254
Change,666135,6073,8.41667,0.5,0.8660254
Add,666210,3803,0.25000,1.0,0.9994646
Change,666210,3803,0.50000,1.0,0.9994646
Change,666138,6071,5.25000,0.5,0.9238795
Change,666139,6071,5.25000,0.8660254,0.9238795
Change,666140,6071,5.25000,1.0,0.84920216
Change,666141,6071,4.00000,0.8660254,0.9238795
Change,666142,12004,4.00000,0.0,0.9914449
Change,666143,12004,5.00000,0.8660254,0.8660254
Change,666144,12005,8.66667,0.5,0.98078525
Change,666145,12005,8.00000,0.8660254,0.9238795
Change,666210,3803,0.50000,1.0,0.9994646
Change,666146,12005,9.75000,1.0,0.976296
Change,666147,12005,7.16667,0.8660254,0.7933533
Change,666210,3803,0.50000,1.0,0.9994646
Change,666210,3803,0.50000,1.0,0.9994646
Change,666210,3803,0.25000,1.0,0.9994646
Add,666211,3803,0.25000,1.0,0.97387695
Add,666212,3803,0.25000,1.0,0.9238795
Add,666213,12005,10.16667,0.8660254,0.9899621
Change,666212,3803,0.25000,1.0,0.9238795
Change,666212,3803,0.25000,1.0,0.9238795
Change,666213,12005,9.00000,0.8660254,0.98078525
Change,655670,9562,2.00000,0.5,0.9914449
Change,655666,9562,2.00000,0.5,0.9914449
Change,655659,9562,0.50000,0.5,0.99785894
Change,655658,9562,0.50000,0.5,0.99785894
Change,655500,8989,0.75000,0.5,0.9866433
Change,655490,11072,2.25000,0.5,0.9659258
Change,655407,9563,1.00000,0.5,0.7518398
Change,655402,9563,2.50000,0.5,0.9914449
Change,655397,9563,2.00000,0.5,0.9951847
Change,655392,9563,0.75000,0.5,0.9238795
Change,655280,9502,1.25000,0.5,0.9238795
Change,655279,9502,0.75000,0.5,0.9659258
Change,655270,11052,0.25000,0.5,0.9659258
Change,655185,11502,5.50000,1.2246469E-16,0.7933533
Change,655179,11502,1.00000,1.2246469E-16,0.9914449
Change,586331,11066,0.25000,1.0,0.77301043
Change,586326,11066,0.25000,1.0,0.98078525
Change,586317,9506,0.25000,1.0,0.9994646
Change,586277,9499,0.50000,1.0,1.0
Change,586097,9932,1.50000,1.0,0.9469301
Change,586330,11066,0.25000,0.5,0.77301043
Change,586325,11066,0.25000,0.5,0.98078525
Change,586316,9506,0.25000,0.5,0.9994646
Change,586276,9499,0.50000,0.5,1.0
Change,586096,9932,1.50000,0.5,0.9469301
Change,586329,11066,0.25000,0.5,0.77301043
Change,586324,11066,0.25000,0.5,0.98078525
Change,586315,9506,0.25000,0.5,0.9994646
Change,586275,9499,0.50000,0.5,1.0
Change,586095,9932,1.50000,0.5,0.9469301
Change,585986,9501,1.25000,0.5,0.9659258
Change,585809,8987,1.00000,0.5,1.0
Change,586333,11066,0.25000,0.5,0.77301043
Change,586328,11066,0.25000,0.5,0.98078525
Change,586314,9506,0.25000,0.5,0.9994646
Change,586274,9499,0.50000,0.5,1.0
Change,586094,9932,1.50000,0.5,0.9469301
Change,586332,11066,0.25000,0.8660254,0.77301043
Change,586327,11066,0.25000,0.8660254,0.98078525
Change,586318,9506,0.25000,0.8660254,0.9994646
Change,586273,9499,0.50000,0.8660254,1.0
Change,586115,11053,1.00000,0.8660254,0.99785894
Change,586098,9932,1.50000,0.8660254,0.9469301
Change,583892,11066,0.25000,0.5,0.77301043
Change,583887,11066,0.25000,0.5,0.98078525
Change,583878,9506,0.25000,0.5,0.9994646
Change,583831,9499,0.50000,0.5,1.0
Change,583653,9932,1.50000,0.5,0.9469301
Change,583891,11066,0.25000,1.2246469E-16,0.77301043
Change,583886,11066,0.25000,1.2246469E-16,0.98078525
Change,583877,9506,0.25000,1.2246469E-16,0.9994646
Change,583835,9499,0.50000,1.2246469E-16,1.0
Change,583652,9932,1.50000,1.2246469E-16,0.9469301
Change,583890,11066,0.25000,1.0,0.77301043
Change,583885,11066,0.25000,1.0,0.98078525
Change,583876,9506,0.25000,1.0,0.9994646
Change,583834,9499,0.50000,1.0,1.0
Change,583651,9932,1.50000,1.0,0.9469301
Change,583542,9501,1.25000,1.0,0.9659258
Change,583475,8989,1.00000,1.0,0.99785894
Change,583412,9932,1.00000,1.0,0.9238795
Change,583340,8987,1.00000,1.0,1.0
Change,583889,11066,0.25000,1.0,0.77301043
Change,583884,11066,0.25000,1.0,0.98078525
Change,583875,9506,0.25000,1.0,0.9994646
Change,583833,9499,0.50000,1.0,1.0
Change,583650,9932,1.50000,1.0,0.9469301
Change,583893,11066,0.25000,0.0,0.77301043
Change,583888,11066,0.25000,0.0,0.98078525
Change,583874,9506,0.25000,0.0,0.9994646
Change,583832,9499,0.50000,0.0,1.0
Change,583670,11053,1.00000,0.0,0.99785894
Change,583649,9932,1.50000,0.0,0.9469301
Change,581513,11066,0.25000,1.2246469E-16,0.77301043
Change,581508,11066,0.25000,1.2246469E-16,0.98078525
Change,581498,9506,0.25000,1.2246469E-16,0.9994646
Change,581453,9499,0.50000,1.2246469E-16,1.0
Change,581261,9932,1.50000,1.2246469E-16,0.9469301
Change,581512,11066,0.25000,0.8660254,0.77301043
Change,581507,11066,0.25000,0.8660254,0.98078525
Change,581497,9506,0.25000,0.8660254,0.9994646
Change,581452,9499,0.50000,0.8660254,1.0
Change,581260,9932,1.50000,0.8660254,0.9469301
Change,581511,11066,0.25000,0.5,0.77301043
Change,581506,11066,0.25000,0.5,0.98078525
Change,581496,9506,0.25000,0.5,0.9994646
Change,581493,9506,2.00000,0.5,0.9659258
Change,581456,9499,0.50000,0.5,1.0
Change,581259,9932,1.50000,0.5,0.9469301
Change,581149,9501,1.25000,0.5,0.9659258
Change,580957,8987,1.00000,0.5,1.0
Change,581510,11066,0.25000,0.5,0.77301043
Change,581505,11066,0.25000,0.5,0.98078525
Change,581495,9506,0.25000,0.5,0.9994646
Change,581455,9499,0.50000,0.5,1.0
Change,581258,9932,1.50000,0.5,0.9469301
Change,581509,11066,0.25000,1.0,0.77301043
Change,581504,11066,0.25000,1.0,0.98078525
Change,581494,9506,0.25000,1.0,0.9994646
Change,581454,9499,0.50000,1.0,1.0
Change,581278,11053,1.00000,1.0,0.99785894
Change,581257,9932,1.50000,1.0,0.9469301
Change,579042,11066,0.25000,0.8660254,0.77301043
Change,579037,11066,0.25000,0.8660254,0.98078525
Change,579023,9506,0.25000,0.8660254,0.9994646
Change,578982,9499,0.50000,0.8660254,1.0
Change,578797,9932,1.50000,0.8660254,0.9469301
Change,579041,11066,0.25000,0.8660254,0.77301043
Change,579036,11066,0.25000,0.8660254,0.98078525
Change,579027,9506,0.25000,0.8660254,0.9994646
Change,578981,9499,0.50000,0.8660254,1.0
Change,578801,9932,1.50000,0.8660254,0.9469301
Change,579040,11066,0.25000,1.2246469E-16,0.77301043
Change,579035,11066,0.25000,1.2246469E-16,0.98078525
Change,579026,9506,0.25000,1.2246469E-16,0.9994646
Change,578980,9499,0.50000,1.2246469E-16,1.0
Change,578800,9932,1.50000,1.2246469E-16,0.9469301
Change,578690,9501,1.25000,1.2246469E-16,0.9659258
Change,578623,8989,1.00000,1.2246469E-16,0.99785894
Change,578560,9932,1.00000,1.2246469E-16,0.9238795
Change,578493,8987,1.00000,1.2246469E-16,1.0
Change,579039,11066,0.25000,1.0,0.77301043
Change,579034,11066,0.25000,1.0,0.98078525
Change,579025,9506,0.25000,1.0,0.9994646
Change,578984,9499,0.50000,1.0,1.0
Change,578799,9932,1.50000,1.0,0.9469301
Change,579038,11066,0.25000,0.5,0.77301043
Change,579033,11066,0.25000,0.5,0.98078525
Change,579024,9506,0.25000,0.5,0.9994646
Change,578983,9499,0.50000,0.5,1.0
Change,578818,11053,1.00000,0.5,0.99785894
Change,578798,9932,1.50000,0.5,0.9469301
Change,576674,11066,0.25000,0.0,0.77301043
Change,576669,11066,0.25000,0.0,0.98078525
Change,576660,9506,0.25000,0.0,0.9994646
Change,576621,9499,0.50000,0.0,1.0
Change,576440,9932,1.50000,0.0,0.9469301
Change,576678,11066,0.25000,0.8660254,0.77301043
Change,576673,11066,0.25000,0.8660254,0.98078525
Change,576659,9506,0.25000,0.8660254,0.9994646
Change,576620,9499,0.50000,0.8660254,1.0
Change,576439,9932,1.50000,0.8660254,0.9469301
Change,576677,11066,0.25000,0.8660254,0.77301043
Change,576672,11066,0.25000,0.8660254,0.98078525
Change,576663,9506,0.25000,0.8660254,0.9994646
Change,576619,9499,0.50000,0.8660254,1.0
Change,576443,9932,1.50000,0.8660254,0.9469301
Change,576332,9501,1.25000,0.8660254,0.9659258
Change,576135,8987,1.00000,0.8660254,1.0
Change,576676,11066,0.25000,1.2246469E-16,0.77301043
Change,576671,11066,0.25000,1.2246469E-16,0.98078525
Change,576662,9506,0.25000,1.2246469E-16,0.9994646
Change,576618,9499,0.50000,1.2246469E-16,1.0
Change,576442,9932,1.50000,1.2246469E-16,0.9469301
Change,576675,11066,0.25000,0.8660254,0.77301043
Change,576670,11066,0.25000,0.8660254,0.98078525
Change,576661,9506,0.25000,0.8660254,0.9994646
Change,576622,9499,0.50000,0.8660254,1.0
Change,576460,11053,1.00000,0.8660254,0.99785894
Change,576441,9932,1.50000,0.8660254,0.9469301
Change,574240,11066,0.25000,0.5,0.77301043
Change,574235,11066,0.25000,0.5,0.98078525
Change,574226,9506,0.25000,0.5,0.9994646
Change,574185,9499,0.50000,0.5,1.0
Change,574000,9932,1.50000,0.5,0.9469301
Change,574239,11066,0.25000,1.0,0.77301043
Change,574234,11066,0.25000,1.0,0.98078525
Change,574225,9506,0.25000,1.0,0.9994646
Change,574184,9499,0.50000,1.0,1.0
Change,573999,9932,1.50000,1.0,0.9469301
Change,574243,11066,0.25000,0.0,0.77301043
Change,574238,11066,0.25000,0.0,0.98078525
Change,574224,9506,0.25000,0.0,0.9994646
Change,574183,9499,0.50000,0.0,1.0
Change,573998,9932,1.50000,0.0,0.9469301
Change,573890,9501,1.25000,0.0,0.9659258
Change,573823,8989,1.00000,0.0,0.99785894
Change,573760,9932,1.00000,0.0,0.9238795
Change,573693,8987,1.00000,0.0,1.0
Change,574242,11066,0.25000,0.5,0.77301043
Change,574237,11066,0.25000,0.5,0.98078525
Change,574228,9506,0.25000,0.5,0.9994646
Change,574182,9499,0.50000,0.5,1.0
Change,574002,9932,1.50000,0.5,0.9469301
Change,574241,11066,0.25000,0.8660254,0.77301043
Change,574236,11066,0.25000,0.8660254,0.98078525
Change,574227,9506,0.25000,0.8660254,0.9994646
Change,574181,9499,0.50000,0.8660254,1.0
Change,574019,11053,1.00000,0.8660254,0.99785894
Change,574001,9932,1.50000,0.8660254,0.9469301
Change,571883,11066,0.25000,1.0,0.77301043
Change,571878,11066,0.25000,1.0,0.98078525
Change,571869,9506,0.25000,1.0,0.9994646
Change,571828,9499,0.50000,1.0,1.0
Change,571633,9932,1.50000,1.0,0.9469301
Change,571882,11066,0.25000,0.5,0.77301043
Change,571877,11066,0.25000,0.5,0.98078525
Change,571868,9506,0.25000,0.5,0.9994646
Change,571827,9499,0.50000,0.5,1.0
Change,571632,9932,1.50000,0.5,0.9469301
Change,571881,11066,0.25000,0.5,0.77301043
Change,571876,11066,0.25000,0.5,0.98078525
Change,571867,9506,0.25000,0.5,0.9994646
Change,571865,9506,2.00000,0.5,0.9659258
Change,571826,9499,0.50000,0.5,1.0
Change,571631,9932,1.50000,0.5,0.9469301
Change,571523,9501,1.25000,0.5,0.9659258
Change,571332,8987,1.00000,0.5,1.0
Change,571885,11066,0.25000,1.0,0.77301043
Change,571880,11066,0.25000,1.0,0.98078525
Change,571866,9506,0.25000,1.0,0.9994646
Change,571825,9499,0.50000,1.0,1.0
Change,571630,9932,1.50000,1.0,0.9469301
Change,571884,11066,0.25000,0.0,0.77301043
Change,571879,11066,0.25000,0.0,0.98078525
Change,571870,9506,0.25000,0.0,0.9994646
Change,571824,9499,0.50000,0.0,1.0
Change,571651,11053,1.00000,0.0,0.99785894
Change,571634,9932,1.50000,0.0,0.9469301
Change,569487,11066,0.25000,1.2246469E-16,0.77301043
Change,569482,11066,0.25000,1.2246469E-16,0.98078525
Change,569473,9506,0.25000,1.2246469E-16,0.9994646
Change,569426,9499,0.50000,1.2246469E-16,1.0
Change,569247,9932,1.50000,1.2246469E-16,0.9469301
Change,569486,11066,0.25000,0.8660254,0.77301043
Change,569481,11066,0.25000,0.8660254,0.98078525
Change,569472,9506,0.25000,0.8660254,0.9994646
Change,569430,9499,0.50000,0.8660254,1.0
Change,569246,9932,1.50000,0.8660254,0.9469301
Change,569485,11066,0.25000,0.5,0.77301043
Change,569480,11066,0.25000,0.5,0.98078525
Change,569471,9506,0.25000,0.5,0.9994646
Change,569429,9499,0.50000,0.5,1.0
Change,569245,9932,1.50000,0.5,0.9469301
Change,569135,9501,1.25000,0.5,0.9659258
Change,569067,8989,1.00000,0.5,0.99785894
Change,569004,9932,1.00000,0.5,0.9238795
Change,568932,8987,1.00000,0.5,1.0
Change,569484,11066,0.25000,0.5,0.77301043
Change,569479,11066,0.25000,0.5,0.98078525
Change,569470,9506,0.25000,0.5,0.9994646
Change,569428,9499,0.50000,0.5,1.0
Change,569244,9932,1.50000,0.5,0.9469301
Change,569488,11066,0.25000,0.5,0.77301043
Change,569483,11066,0.25000,0.5,0.98078525
Change,569469,9506,0.25000,0.5,0.9994646
Change,569427,9499,0.50000,0.5,1.0
Change,569264,11053,1.00000,0.5,0.99785894
Change,569243,9932,1.50000,0.5,0.9469301
Change,567102,11066,0.25000,0.8660254,0.77301043
Change,567097,11066,0.25000,0.8660254,0.98078525
Change,567087,9506,0.25000,0.8660254,0.9994646
Change,567043,9499,0.50000,0.8660254,1.0
Change,566866,9932,1.50000,0.8660254,0.9469301
Change,567101,11066,0.25000,0.8660254,0.77301043
Change,567096,11066,0.25000,0.8660254,0.98078525
Change,567086,9506,0.25000,0.8660254,0.9994646
Change,567042,9499,0.50000,0.8660254,1.0
Change,566865,9932,1.50000,0.8660254,0.9469301
Change,567100,11066,0.25000,1.2246469E-16,0.77301043
Change,567095,11066,0.25000,1.2246469E-16,0.98078525
Change,567085,9506,0.25000,1.2246469E-16,0.9994646
Change,567046,9499,0.50000,1.2246469E-16,1.0
Change,566864,9932,1.50000,1.2246469E-16,0.9469301
Change,566755,9501,1.25000,1.2246469E-16,0.9659258
Change,566564,8987,1.00000,1.2246469E-16,1.0
Change,567099,11066,0.25000,1.0,0.77301043
Change,567094,11066,0.25000,1.0,0.98078525
Change,567084,9506,0.25000,1.0,0.9994646
Change,567045,9499,0.50000,1.0,1.0
Change,566863,9932,1.50000,1.0,0.9469301
Change,567098,11066,0.25000,0.5,0.77301043
Change,567093,11066,0.25000,0.5,0.98078525
Change,567083,9506,0.25000,0.5,0.9994646
Change,567044,9499,0.50000,0.5,1.0
Change,566883,11053,1.00000,0.5,0.99785894
Change,566862,9932,1.50000,0.5,0.9469301
Change,564687,11066,0.25000,0.0,0.77301043
Change,564682,11066,0.25000,0.0,0.98078525
Change,564668,9506,0.25000,0.0,0.9994646
Change,564627,9499,0.50000,0.0,1.0
Change,564443,9932,1.50000,0.0,0.9469301
Change,564686,11066,0.25000,1.2246469E-16,0.77301043
Change,564681,11066,0.25000,1.2246469E-16,0.98078525
Change,564672,9506,0.25000,1.2246469E-16,0.9994646
Change,564626,9499,0.50000,1.2246469E-16,1.0
Change,564447,9932,1.50000,1.2246469E-16,0.9469301
Change,564685,11066,0.25000,0.0,0.77301043
Change,564680,11066,0.25000,0.0,0.98078525
Change,564671,9506,0.25000,0.0,0.9994646
Change,564625,9499,0.50000,0.0,1.0
Change,564446,9932,1.50000,0.0,0.9469301
Change,564336,9501,1.25000,0.0,0.9659258
Change,564268,8989,1.00000,0.0,0.99785894
Change,564205,9932,1.00000,0.0,0.9238795
Change,564138,8987,1.00000,0.0,1.0
Change,564684,11066,0.25000,0.8660254,0.77301043
Change,564679,11066,0.25000,0.8660254,0.98078525
Change,564670,9506,0.25000,0.8660254,0.9994646
Change,564629,9499,0.50000,0.8660254,1.0
Change,564445,9932,1.50000,0.8660254,0.9469301
Change,564683,11066,0.25000,0.8660254,0.77301043
Change,564678,11066,0.25000,0.8660254,0.98078525
Change,564669,9506,0.25000,0.8660254,0.9994646
Change,564628,9499,0.50000,0.8660254,1.0
Change,564464,11053,1.00000,0.8660254,0.99785894
Change,564444,9932,1.50000,0.8660254,0.9469301
Change,562319,11066,0.25000,0.5,0.77301043
Change,562314,11066,0.25000,0.5,0.98078525
Change,562305,9506,0.25000,0.5,0.9994646
Change,562266,9499,0.50000,0.5,1.0
Change,562069,9932,1.50000,0.5,0.9469301
Change,562323,11066,0.25000,0.5,0.77301043
Change,562318,11066,0.25000,0.5,0.98078525
Change,562304,9506,0.25000,0.5,0.9994646
Change,562265,9499,0.50000,0.5,1.0
Change,562068,9932,1.50000,0.5,0.9469301
Change,562322,11066,0.25000,0.5,0.77301043
Change,562317,11066,0.25000,0.5,0.98078525
Change,562308,9506,0.25000,0.5,0.9994646
Change,562264,9499,0.50000,0.5,1.0
Change,562072,9932,1.50000,0.5,0.9469301
Change,561960,9501,1.25000,0.5,0.9659258
Change,561764,8987,1.00000,0.5,1.0
